Id,V1,V2,Hashtag
7970,20.77006649,-45.22151333,PremioLoNuestro
7971,-6.873681935,-28.10363853,MA
7972,11.42347598,72.36088309,sore
7973,-14.44410915,-51.31538712,PuertoRicoRelief
7974,-10.78768322,-20.75360435,Gatlinburg
7975,-13.24229195,-27.05426006,SPRINGBREAK
7976,-28.24645883,65.49534245,keynote
7977,46.19134253,28.02089127,gear
7978,-44.51998788,-33.04561915,ship
7979,10.78473039,-24.04144065,weare
7980,24.34105756,-5.860802274,DubChallenge
7981,-3.373070916,66.47481453,dontgiveup
7982,57.2153299,-68.74165072,Dbacks
7983,55.88155879,-7.899311673,Sister
7984,-2.704791844,5.930167367,CES
7985,-28.75606623,-18.3333715,missouri
7986,-11.77973383,-62.03430764,Clueless
7987,25.35727811,-18.96608056,ChiTown
7988,30.38365061,6.293586004,BringItOn
7989,-10.44459839,16.25333557,goalz
7990,-19.50328513,-63.23704951,AltRight
7991,56.14166775,-37.78323604,artdeco
7992,-5.902038688,10.07191956,NoteToSelf
7993,40.34026334,-17.52329657,Wings
7994,-14.797283,18.879527,almostthere
7995,-4.629176866,40.16732022,f
7996,43.65078888,20.51774294,emo
7997,-4.205462621,16.88333369,fiction
7998,0.545221343,66.61530551,getitdone
7999,-4.499660397,-5.053067804,WeAreOne
8000,76.20360735,-21.1490334,saints
8001,-23.9808571,-14.15297037,kc
8002,-2.58476276,-68.77468356,CNNDebate
8003,-11.52513109,12.10948292,PumpkinSpice
8004,14.0863724,-0.437975078,DanceMoms
8005,26.69163429,-53.37464209,Cine
8006,18.78290303,6.47492164,NationalHotDogDay
8007,10.00480884,-25.52902164,fighton
8008,-44.08757804,-56.71531394,mycity
8009,21.7463062,-52.17824541,Barquisimeto
8010,7.268263725,35.65054915,nobueno
8011,-14.01930864,0.44095022,DYK
8012,-17.51021203,-9.823594619,ROC
8013,48.7436452,-63.19822467,bleedblue
8014,26.25655527,-55.88464907,FinDeSemana
8015,3.590931495,16.64514858,MickeyMouse
8016,46.59983508,-1.990676808,Classy
8017,51.10601238,18.80816627,videoshoot
8018,-2.293150665,-6.445169789,CharlotteProtest
8019,11.79167188,-7.66387946,RIPPhife
8020,21.14503355,-49.42973791,LunesDeGanarSegidores
8021,49.59440441,32.29691383,industry
8022,42.9042345,1.912114654,Shoutout
8023,-22.81152912,-38.41837958,Greece
8024,45.45682348,-19.5979935,Storm
8025,-17.60746566,25.85403306,justme
8026,-12.25652703,47.2021222,chaos
8027,-85.47473335,8.695339247,soulfood
8028,37.01718301,12.97691151,ChrisBrown
8029,57.43184616,-9.27226148,Daddy
8030,17.88839293,-19.23662115,UCF
8031,-56.69442378,-47.28770801,sanfran
8032,10.67361003,63.63616892,nikerunning
8033,-21.33896424,-40.51978459,SouthAfrica
8034,14.50385334,22.45646512,JungleBook
8035,-39.6265153,8.687897964,fridays
8036,-15.51341903,60.58987874,knowledgeispower
8037,-8.259079239,82.95193773,nothing
8038,66.13187215,-40.44289826,paintings
8039,30.09400792,-9.598431925,J
8040,3.825917077,-15.97595978,CD9
8041,17.4188241,-33.35897042,Cuse
8042,-35.45479093,62.31789887,idea
8043,-54.95135705,-9.714463682,pond
8044,12.67300799,74.75729653,fitnessmodel
8045,67.79600112,12.82616599,WWENXT
8046,9.175157338,21.25183692,chewbacca
8047,38.41234916,22.87935562,ovo
8048,45.33606559,22.87223382,yamaha
8049,42.58099795,25.69253416,rage
8050,56.03468389,-8.094353755,Brother
8051,11.85139622,32.85155689,girlbye
8052,41.90025173,35.79160157,store
8053,-2.650900906,36.23686217,different
8054,6.669515348,-7.948273652,AllStars2
8055,-44.07644562,-30.2127856,rhodeisland
8056,17.7486634,-48.87386366,CNE
8057,29.43264565,7.949530487,Ugh
8058,11.27493367,3.749407406,Insecure
8059,-77.81954312,-24.51698876,august
8060,-18.23137059,-5.721685619,Costco
8061,-23.04958948,-60.96097249,Mueller
8062,35.86720846,14.54426198,GeorgeMichael
8063,17.1060853,27.93869648,seewhatididthere
8064,-40.59798354,64.69229062,recruiting
8065,6.108916805,-15.61471853,GrowingUpWithStrictParents
8066,-6.138523127,27.09004307,shower
8067,-9.93530751,47.85439534,luck
8068,78.28589209,-18.60664436,NFLDraft2017
8069,-0.15565193,-76.19501507,Imwithher
8070,72.52038325,-16.27417086,OlsenWPMOYChallenge
8071,-51.05790981,-36.51007249,seaside
8072,-11.53855436,-56.09593344,propaganda
8073,7.149620294,-1.901478891,CursedChild
8074,-33.27511207,39.07152022,missingyou
8075,32.92001181,-6.333194459,Wicked
8076,50.33257402,-0.107843698,Remember
8077,-78.22320508,8.995896996,asparagus
8078,-8.906190389,53.88748712,choice
8079,-2.285780467,-23.4227813,ThinBlueLine
8080,-80.37995591,9.937016975,potato
8081,4.690983254,-38.23627299,Nigeria
8082,-11.33547019,-68.24631263,VP
8083,8.534374101,21.80839313,yoda
8084,-10.3659968,-11.28415011,ActOnClimate
8085,40.16838036,-38.00526259,Back2Back
8086,-5.297020046,39.11551254,before
8087,8.050105004,-6.028633488,EmpireFox
8088,-56.78944907,-47.61712507,alcatraz
8089,15.70592684,-53.96736479,frases
8090,-66.28220979,59.7625832,Tacoma
8091,8.43854195,65.44367076,newyearnewme
8092,3.176106112,-15.67383599,Caballeros
8093,-42.05479604,-16.35928809,january
8094,-29.08027705,-3.357922441,slowdown
8095,23.10937383,-56.23914425,Elecciones2016
8096,-29.93558518,65.27042044,Analytics
8097,40.20095105,5.577453919,Trending
8098,17.8670822,13.63593193,HowToBeSingle
8099,-82.26382113,7.833449566,meatballs
8100,10.59755894,70.61377571,NoPainNoGain
8101,34.62865623,71.58307441,adoption
8102,48.54566903,-19.31134927,Lake
8103,4.660028923,25.55422538,meta
8104,41.83804075,-44.36960991,CavsVsWarriors
8105,34.87181328,67.8645039,frenchbulldog
8106,41.11823168,46.55167005,comfy
8107,-1.988279804,45.08667216,issues
8108,-11.10675089,11.75945611,tobeapartner
8109,53.8154772,27.47061039,gig
8110,-35.82739494,59.03560962,economics
8111,-15.94726503,-2.77206535,ShopLocal
8112,25.47660694,-63.14529694,RivieraMaya
8113,-17.06073655,25.48051958,nationalselfieday
8114,4.780223294,32.81976248,decisionsdecisions
8115,43.21169194,48.84669339,stripes
8116,18.1970825,22.25527674,JamesBond
8117,51.57847334,0.790063383,Powerful
8118,-0.842202515,-79.46845728,iacaucus
8119,-27.36260803,18.51057723,gemini
8120,-46.05054694,-63.2103905,bushwick
8121,24.17498579,16.26432844,DontJudgeMe
8122,-76.64259263,10.32726073,veggie
8123,-71.87360267,22.24447817,bagel
8124,6.539133366,-35.39395076,SerenaWilliams
8125,-17.42370743,-66.46794319,Deplorable
8126,-4.020245075,-79.12730786,earlyvoting
8127,60.53392723,-35.22251583,expo
8128,7.205018385,-7.289395491,VoiceSaveMark
8129,11.82178345,29.73497643,iseeyou
8130,79.55709026,-19.8708238,DaBears
8131,-13.84050949,-52.40863383,pizzagate
8132,-40.247719,-3.862743364,iphonephotography
8133,83.78614616,24.56648118,Bronze
8134,53.6289877,-18.46395356,BeachLife
8135,-23.23900252,-11.09647268,thesix
8136,-54.17424961,-37.95327994,newport
8137,-8.985273833,-40.95923683,Jewish
8138,-66.35390124,60.21548311,Albuquerque
8139,15.77014219,-6.579468735,coachella2016
8140,-24.91160896,-59.59752002,PresidentBannon
8141,-34.50241413,62.39991302,tools
8142,-12.57042126,3.635485863,nursing
8143,-18.99863179,13.33170511,allthewayup
8144,-8.448070877,-40.21057744,Law
8145,-39.53624625,-64.56072257,WTC
8146,2.14483748,-80.33805205,CAPrimary
8147,54.40205793,27.66390343,concerts
8148,-36.80083124,-3.987105226,fujifilm
8149,-40.05837748,-3.9817917,iphone6s
8150,-61.04754934,59.6025477,Williamsburg
8151,26.21801145,-6.09842789,Libra
8152,44.7005201,-33.42602942,GameTime
8153,-3.901148292,45.61071571,question
8154,36.78659446,6.692834794,Brilliant
8155,68.55832853,12.58526929,WWENetwork
8156,4.454887702,8.72642768,js
8157,28.19029754,10.95868713,Seriously
8158,-52.66499365,-33.97795706,tanning
8159,-82.03261869,12.3194854,noms
8160,21.95447522,-53.95106027,Televisa
8161,18.49015361,18.12891023,13reasonswhy
8162,-81.92007845,10.58807305,fatty
8163,-5.305177546,-58.46671594,shameonyou
8164,-5.934368879,-28.29471252,MN
8165,13.55732465,40.83906559,nojoke
8166,-15.32375043,-30.47052205,June
8167,-43.19859436,32.00431944,dads
8168,-33.50461677,28.89643798,luckyme
8169,4.430175172,-17.93985221,SentirseCampeon
8170,-69.16673334,63.3977296,Burlington
8171,13.69279206,4.858840876,GIRLSTALKBOYS
8172,31.35316072,-12.65454994,U
8173,27.98177662,-1.182101548,FactsOnly
8174,37.19115564,-2.746163672,AllTheWayUp
8175,40.0417082,-7.286641434,PoolParty
8176,-21.71045993,-27.32061679,sincity
8177,-37.45701505,8.447380644,weekends
8178,44.1523864,-7.302964248,LaFamilia
8179,-75.96199782,3.249734508,sashimi
8180,17.47261871,-1.759128887,SoulTrainAwards
8181,-40.1737532,17.42517536,homies
8182,31.60543865,2.632832859,Champ
8183,-15.36736517,-52.34433686,RepealAndReplace
8184,18.3900112,12.72191604,MakeABandSmaller
8185,-26.44546128,-0.590709649,morningrun
8186,50.47657834,-7.602066562,Princess
8187,-7.190661319,58.63894208,quotestoliveby
8188,-1.282663495,-52.62815461,LetGaryDebate
8189,16.09033172,49.42464041,hahaha
8190,15.27498567,-47.03117183,VENEZUELA
8191,-19.96032229,43.58698307,giving
8192,13.99209966,66.2735246,Cardio
8193,-22.02016986,8.075568168,lategram
8194,-1.417752449,-28.73521379,f1
8195,45.64158573,-9.092791998,Men
8196,0.43091202,-1.400576073,HamiltonMusical
8197,-3.619794976,-6.668556048,KorrynGaines
8198,-5.006811822,24.72835668,hellokitty
8199,-5.062828834,30.08715882,sprint
8200,-13.22231832,-28.13687452,Summer2017
8201,-24.74536745,27.41656352,instagramers
8202,55.42670441,27.49959281,bands
8203,-51.45324145,-28.92422979,summerdays
8204,-9.141275168,-57.68692437,ignorant
8205,57.20280156,0.774075748,Courage
8206,21.49877596,12.10786213,BestPartOfThe90sWas
8207,-6.848324521,2.102968886,OTF
8208,-58.84708208,-45.1386173,norcal
8209,-66.71829665,54.49765229,Rome
8210,32.79489516,-10.42937878,Sick
8211,-83.17985106,-25.75311875,milf
8212,90.57849097,-19.87701268,AirandGround
8213,0.20096223,-80.38768479,RockTheVote
8214,-13.79477393,-57.33047751,IranDeal
8215,21.15231364,-46.12628551,FinDelMundo
8216,55.83207248,-37.43196189,chandelier
8217,-20.42618014,-58.89864073,SeanSpicer
8218,-69.09146483,62.74602124,Arlington
8219,-5.047320211,29.78092301,applewatch
8220,-3.481108208,-43.02372176,union
8221,-45.98686753,33.61372336,happythankgiving
8222,0.070976042,-78.31122425,NewHampshirePrimary
8223,-13.95609905,-18.07022282,mercedes
8224,15.77899919,-24.58873152,Dawgs
8225,35.58892203,-6.211555475,Gang
8226,25.14166878,-52.20221489,Vida
8227,-25.12529288,-14.49283376,omaha
8228,-37.44342112,-6.815704566,aerial
8229,-22.10148248,20.23396201,nights
8230,-3.31308275,13.09009482,FridayReads
8231,36.16939708,-1.176321856,ART
8232,-31.8793774,-8.939659598,sheep
8233,12.50965373,19.87070989,RougeOne
8234,-2.692738272,-79.41914162,BetterTogether
8235,-23.84204178,-16.33913355,indianapolis
8236,-13.69346653,2.8418694,MARS
8237,-19.57640217,-33.57943564,unitedstates
8238,-33.94225938,57.3172871,publichealth
8239,48.79697655,39.33222238,steampunk
8240,-45.79337144,-31.88451713,miamilife
8241,20.88775138,5.620166016,JohnnyDepp
8242,8.795187251,16.76254789,RickandMorty
8243,12.32882652,-26.94230569,gocats
8244,-7.196509414,83.59296802,over
8245,-71.85467897,22.24516688,bagels
8246,-21.21485771,-21.80658698,frenchquarter
8247,12.90230345,6.739686698,AYTO
8248,35.1415784,13.29762183,HipHopAwards
8249,-15.32162203,51.44623673,mercy
8250,-12.09473241,-58.9563914,SethRich
8251,19.67313026,10.78432126,GrowingUpHispanic
8252,33.1561747,67.34552244,catlady
8253,22.76150275,10.73828213,DealBreakerIn3Words
8254,58.42542328,-38.39248891,FirstFriday
8255,7.11482002,32.49987563,flu
8256,34.36462207,-31.75532963,TheTruth
8257,-31.23126,15.31535482,happynewyear2017
8258,-2.849063068,-51.9575152,GOPConvention
8259,22.53019,-19.05094695,JDF16
8260,-17.66407363,27.4660336,serious
8261,-18.42791614,47.65986714,meditate
8262,-8.160349755,-67.03703446,JebBush
8263,5.466581637,2.63159682,Battlefield1
8264,-83.10164743,-25.99865574,whatsapp
8265,8.545396597,-7.040755384,BlueBloods
8266,-32.67179071,-26.00362205,highway
8267,-70.83287396,60.28788582,Corona
8268,58.04327796,-35.01298855,pattern
8269,-0.613679672,-80.03824783,DemocraticDebate
8270,-83.99269158,7.017173539,koreanfood
8271,65.6335116,-39.4150822,oilpainting
8272,-23.48287675,-30.95608261,germany
8273,-19.35624251,-0.68391265,cheap
8274,-18.89210619,-64.15087895,Reagan
8275,9.256478098,1.516084474,TheOriginals
8276,-27.45628016,61.62138949,ios
8277,76.24869825,-14.2319933,Pepsi
8278,3.628942902,-7.483759064,wmata
8279,7.304655622,-10.26934587,VoiceResults
8280,21.60104732,-4.859731135,Idol
8281,-7.488326872,29.87189117,dowhatyoulove
8282,35.57604283,-36.5126045,BuzzCity
8283,34.64887654,68.01400489,NationalLoveYourPetDay
8284,26.17121468,2.823620356,OhWell
8285,46.05267826,25.50811238,electric
8286,25.50102924,24.47725614,goosebumps
8287,-37.19891271,20.13002754,mybirthday
8288,-2.007496547,-68.04730498,debates2016
8289,-8.907131054,-52.79250528,FOX
8290,-51.75138876,-26.18489453,toohot
8291,8.438750201,-0.676430498,threefictionalcharacters
8292,-15.24510818,47.98505172,emotions
8293,14.50086697,-56.15917449,amistad
8294,-5.710239669,-37.42999257,UnitedWeStand
8295,-16.16994024,-13.1918478,movingday
8296,-23.07474952,53.27303123,growing
8297,-48.44933566,34.36990654,papa
8298,25.6574662,-52.50918972,GraciasDios
8299,23.97649865,-30.9203433,tournament
8300,11.34887113,-23.80089758,hottytoddy
8301,-28.6163634,73.63640599,brands
8302,-51.80390189,9.167303093,vineyard
8303,-24.45910459,-59.43665319,Impeach
8304,24.64727095,-55.77875559,Metro
8305,26.98306092,2.128718405,AskTwitter
8306,-68.3881583,29.129023,addict
8307,56.36545081,3.393630994,BeGreat
8308,12.38442324,38.43385907,firstworldprobs
8309,-38.91955354,-40.50040016,arena
8310,26.33435849,-2.156301065,StoryOfMyLife
8311,-16.94833376,48.54679058,buddha
8312,7.389739626,6.065375138,BYE
8313,-32.30412439,30.45743199,newlife
8314,-40.61571393,64.59824296,careers
8315,-17.15533472,-46.60340936,Ukraine
8316,-10.91038072,-43.8295194,cops
8317,24.88030302,-59.06657556,VivaMéxico
8318,-33.0750805,-14.16015086,south
8319,0.211503706,-48.06206192,SandyHook
8320,82.23658336,-15.15498129,HalfTimeShow
8321,-25.55343964,19.98066837,truefriend
8322,-47.57862745,-30.10232595,paddleboarding
8323,41.727928,48.19134274,bowtie
8324,-60.10157809,-45.86427676,hollywoodsign
8325,8.882181585,4.452102954,MenTellAll
8326,-26.42740538,68.31549902,agencylife
8327,-9.003696041,-70.14873841,realdonaldtrump
8328,-10.11075802,80.45171894,feel
8329,-43.97022918,-61.24951236,gossipgirl
8330,-79.65061639,6.270325621,FoodieFriday
8331,-9.434576218,-13.09249933,bcpoli
8332,20.53909245,-52.0379904,DiaDelTaco
8333,-22.46716429,31.71243093,bella
8334,-6.023505329,-70.6586634,p2
8335,-83.49731011,-25.70307736,hoe
8336,-7.710550257,84.09796614,down
8337,-15.34917872,-63.64771379,NYTimes
8338,77.60761926,-17.18610785,GBvsMIN
8339,35.18108945,40.53028599,mycalvins
8340,5.360501574,-27.49639048,Ley3de3
8341,-43.2521368,-29.17601356,jacksonville
8342,-69.7223493,63.669826,Jackson
8343,-16.88925985,60.75028391,alwayslearning
8344,22.92262549,-4.056116814,A1
8345,41.19852026,49.76386201,suit
8346,41.6241222,-43.41958684,DraymondGreen
8347,46.21678578,-4.705945042,Children
8348,7.876995583,-39.44730586,VamosMexico
8349,-5.387726392,-63.96621482,presidential
8350,6.073244353,-11.666136,AHSS6
8351,-82.72714313,-24.2457691,butt
8352,36.24969966,15.91956762,EdSheeran
8353,41.63431288,5.056262547,Watch
8354,9.027548779,39.16675509,everytime
8355,-14.76173733,-50.01332056,ClimateChangeIsReal
8356,42.9979686,21.69491543,the1975
8357,27.29480164,-24.17598957,NHLBruins
8358,22.62252584,-56.99192414,AHORA
8359,-23.52682488,-55.85500413,impeachtrump
8360,-9.59210625,-72.70761163,Rigged
8361,44.28891256,-22.49211795,January
8362,3.01738695,29.05618386,trolls
8363,-1.715603899,-35.08336163,snapshot
8364,51.10983288,-12.29944417,DayOff
8365,80.42445165,-18.36102902,NFC
8366,-18.05579836,13.89007903,part2
8367,23.85804708,22.05565347,spoileralert
8368,10.48851398,-16.8149266,ManUtd
8369,-6.520164105,0.022037652,ufc200
8370,-47.14103596,10.16752187,oldfashioned
8371,-41.27215482,-20.74244418,babyitscoldoutside
8372,29.81001754,45.54178852,rayban
8373,14.2665552,-54.75461244,casa
8374,21.96541369,-58.64457586,Bolivia
8375,20.75326848,21.84631119,TheMartian
8376,-11.23792699,-63.53915602,CommonSense
8377,-51.18841598,9.80254819,pinotnoir
8378,23.51654402,21.71455148,spoilers
8379,-14.56457801,27.26302195,iwokeuplikethis
8380,-34.57539471,38.3289835,mybestfriend
8381,60.98814458,-2.946491355,GodisGood
8382,10.42271081,-10.5223006,HNDRXX
8383,-26.04763193,-33.81621639,unitedairlines
8384,50.71939418,-11.7551527,Chill
8385,-9.153968397,84.88381883,he
8386,2.988158414,16.63955378,WDW
8387,-45.72968292,-10.50176859,may
8388,53.83784099,-22.29999311,Museum
8389,-28.78768597,40.69900819,lover
8390,55.09801193,-5.166205345,Light
8391,57.96867498,25.81147522,musicmonday
8392,14.76723722,45.07382129,stopit
8393,-23.20712935,-2.208391257,farming
8394,54.85997443,-10.14077909,Celebration
8395,-7.282724329,-7.957125001,PrayingForOrlando
8396,-7.932417109,-60.96735517,cruz
8397,-26.70471768,-15.93339527,reno
8398,-4.298261493,43.03998329,talk
8399,44.10041782,50.27376983,chanel
8400,-7.704994366,-17.26384577,Nissan
8401,48.15135143,40.21963617,antiques
8402,40.02309498,-10.07247904,GrandOpening
8403,-38.61832813,13.01564715,weekendfun
8404,-44.17025177,10.13397053,jackdaniels
8405,-23.61667752,37.65119004,fave
8406,-21.30870418,46.24027823,pure
8407,-12.40750947,50.89596978,faithful
8408,-64.11282893,52.46916772,Montréal
8409,-38.99713471,-23.0078839,snowzilla
8410,-21.79021485,-60.69486581,Traitor
8411,-9.055426472,84.38760609,see
8412,-8.378314919,11.44588402,LazySunday
8413,-70.69572822,14.0420722,nuts
8414,5.98926123,-15.24171402,TeamCrunchy
8415,64.6919082,-39.6480093,artistic
8416,-33.57452937,34.06199623,bettertogether
8417,38.03570367,38.24877011,polo
8418,7.224803523,-50.45976165,diseño
8419,65.40372386,12.69224766,WWEClash
8420,37.4845945,-31.32431681,allstar
8421,-25.93023869,-33.64466855,amtrak
8422,30.56956254,-36.42040412,kings
8423,20.39333119,-4.529568348,Anti
8424,18.59538131,-7.571112317,muhammadali
8425,30.63989493,-2.795044279,GG
8426,-67.85159755,61.62036349,Fargo
8427,-43.94533952,-24.83759047,turtles
8428,16.30869572,36.96189269,holyshit
8429,-26.72045228,-33.78435109,homewardbound
8430,26.7857596,-6.254059241,Pisces
8431,-79.08930602,14.96274939,delicioso
8432,-66.84595419,60.42600928,Providence
8433,-29.97925345,42.80534325,couples
8434,52.40293409,24.70914817,guitarist
8435,0.435547396,-5.372920672,HeForShe
8436,47.56360189,-2.635790275,Perfection
8437,57.43287168,28.57356434,música
8438,-15.53063484,20.03005884,wegotthis
8439,-6.488333894,-15.74092317,RODEOHOUSTON
8440,-16.91567544,-27.99454661,Blizzard
8441,1.196639766,-25.36635839,HurricaneMaria
8442,9.270990831,14.33631897,Wolverine
8443,-41.92124418,-32.31238426,Oahu
8444,12.12572642,74.37763502,arms
8445,55.4769978,24.77592542,indiemusic
8446,-1.387706544,-28.75330454,chivas
8447,48.56852342,-59.94775264,GoDbacks
8448,-29.44980701,43.73542005,loveisintheair
8449,-74.21784232,9.057770506,basil
8450,-39.4892686,-32.45688355,haiti
8451,-31.12020608,37.692198,bf
8452,30.45126988,-19.63747811,HTown
8453,34.10973117,-8.048156503,ASAP
8454,49.14760985,18.58931517,engineer
8455,-44.88517311,-3.149291418,stone
8456,-47.603555,32.4272432,christmas2017
8457,45.42088235,9.591801747,Producer
8458,49.44033111,2.299727501,Victory
8459,-51.55669589,12.93639712,tasting
8460,38.98667537,19.94525166,chancetherapper
8461,35.68061828,15.55666572,TheWeeknd
8462,-27.64471133,71.01719518,innovative
8463,-15.06031195,-8.398735403,condo
8464,21.31066215,-19.85807842,KeepFighting
8465,3.789838227,-17.29786694,QuieroQueMeFelicitenPor
8466,-13.64149099,-58.0365343,DOJ
8467,10.31943042,-63.35980954,chiapas
8468,-75.32149352,9.409699707,carrots
8469,6.465283919,-16.92808876,TeamDog
8470,-60.70290277,-43.32703927,calilife
8471,-24.0611342,-13.79186224,clt
8472,-83.166951,-26.19098734,sext
8473,-23.12483734,69.86207239,AskGaryVee
8474,11.27911799,-56.24120293,sábado
8475,22.09773416,9.142507096,WillAndGrace
8476,-43.44929494,29.7272925,eastersunday
8477,-27.23672618,54.0449625,language
8478,-71.29686114,19.88885486,pastry
8479,41.79579237,-44.40118135,CLEvsGSW
8480,-35.14287804,18.05730487,birthdaymonth
8481,-4.522022252,-68.4926879,Cruz2016
8482,16.21761591,7.523917441,BlackInkCrew
8483,3.956946692,35.80918459,bitter
8484,49.79851722,-59.22678846,GoGiants
8485,27.76715585,-3.843564131,OneDay
8486,-31.29187766,66.63899686,hackathon
8487,-21.85197383,-59.84201231,GoldenShowers
8488,14.57681674,47.98349691,ha
8489,-6.973002757,85.7581809,off
8490,42.40354965,43.05682003,rosegold
8491,51.17780111,-62.1083094,GoSox
8492,-13.73369112,15.7894363,dreamsdocometrue
8493,50.13975366,-6.621700395,Lucky
8494,51.72988854,26.49338262,bluegrass
8495,-7.569617027,-61.57247266,criminal
8496,-77.08986815,11.16692667,ham
8497,-13.38969462,20.22951441,lovingit
8498,52.12599138,-9.160251873,Besties
8499,-14.79229517,65.00346035,excellence
8500,-24.0329521,57.50472777,tweets
8501,-49.13332768,-7.664197967,springishere
8502,57.58636473,-63.1863575,Sweep
8503,26.8837494,-57.62945899,Teatro
8504,3.989083166,-19.28188788,SiempreJuntos
8505,87.82769329,-21.36924652,TD
8506,18.31110531,-23.99002223,MACtion
8507,-6.791067264,80.13103349,last
8508,39.95303901,74.37151022,dogpark
8509,-28.39864681,64.88848327,WordPress
8510,-16.19203578,7.341013451,memory
8511,-25.97093453,-15.51217053,va
8512,9.173241096,21.29522222,bb8
8513,-35.80831851,-2.188738829,portraitphotography
8514,25.14508631,7.005537901,BlackHistory
8515,-10.27096765,18.01571394,dailytweet
8516,-82.99595162,-26.48620887,SouthDakota
8517,15.14026862,14.81904552,PennyDreadful
8518,-14.10174838,-17.84964235,chevrolet
8519,-56.85073191,-51.03238999,hollywoodbowl
8520,-42.23969447,-29.52681753,sb2k16
8521,40.07134257,42.71501152,prettyinpink
8522,48.09289173,-59.22478253,lgm
8523,-6.420400735,53.81034139,movingon
8524,78.58962518,-20.03705791,patsnation
8525,-66.95321628,14.80597963,cherry
8526,-21.91595718,-4.61686994,StellaBlizzard
8527,49.75184549,-9.789816502,Yolo
8528,-47.25082629,39.06505992,familyovereverything
8529,-15.14352398,-38.79271846,German
8530,17.03132398,34.0826256,norespect
8531,-68.86069206,63.28211711,Aurora
8532,-80.5900718,10.79777465,buffet
8533,-51.4892432,-12.57975665,parks
8534,37.23942358,73.03163073,yorkie
8535,-3.451826099,-25.08449128,Marines
8536,-31.29959837,68.77486743,smartphone
8537,4.799299224,-5.335823096,VoiceSaveEmily
8538,26.35798367,-60.42721971,gasolinazo
8539,-2.010373569,-46.72376617,CivilRights
8540,-51.84575278,-9.897675475,bug
8541,57.56242477,-31.41031242,tag
8542,38.5483084,-6.66256055,Cars
8543,-13.61851862,-12.28850289,firefighter
8544,24.43552693,-22.61032584,OneGoal
8545,-14.82137858,-66.96693299,Hypocrisy
8546,25.96890725,-10.40641376,Space
8547,-3.795549681,45.48627363,relevant
8548,55.27598249,25.7404653,vocals
8549,24.27128992,-57.79054493,Tamaulipas
8550,-23.53981377,-31.0898904,spain
8551,0.950497888,8.285083655,GalaxyS7
8552,-19.3224327,8.680175885,seeyousoon
8553,17.3179949,50.83319201,laughing
8554,58.79041995,-69.93524269,PlayBall
8555,-40.93942685,38.45648982,motherdaughter
8556,18.72912022,-50.91670052,CU
8557,11.21458046,33.25245072,awk
8558,-83.28738508,7.256131133,hamburger
8559,-27.44017757,66.12566722,Tips
8560,31.73385472,-3.460114848,BestDayEver
8561,-77.43802608,-22.292956,blondie
8562,14.93055585,-21.73572426,txhsfb
8563,4.742131068,1.66039857,ITMovie
8564,14.08375898,-16.46045837,entry
8565,-21.03272969,-24.31503915,spanish
8566,-31.07972479,63.02612785,customer
8567,-4.48943432,10.28901779,FridayMotivation
8568,-30.80111762,-30.96610357,backpacking
8569,-9.661186915,53.27693763,lessons
8570,36.21527785,-4.969412634,Next
8571,4.902388739,-0.436668129,FullHouse
8572,23.24926171,-12.80347993,Top10
8573,-14.92398205,-4.60805689,recycling
8574,5.794933683,34.72055185,headache
8575,47.87987252,0.356911478,HappyAnniversary
8576,24.95488469,-11.39852342,Drone
8577,55.08189737,29.03723858,mix
8578,38.24361191,73.1288213,germanshepherd
8579,-6.023906628,-12.45888476,MardiGras2016
8580,47.51354763,-7.647018799,Lifestyle
8581,0.900843935,-12.78772771,DerbyDay
8582,11.3832944,-4.20311473,UFC217
8583,-70.76286503,62.06789286,Newport
8584,-26.41147695,20.56998443,thisisus
8585,-80.47998678,6.482132068,cheeseburger
8586,38.29254179,12.35293034,MUSIC
8587,11.6398028,71.34662592,warmup
8588,39.29733621,75.34038686,doglovers
8589,11.09593889,-6.001879402,NoRagrets
8590,9.434843939,35.95685195,swerve
8591,-24.42884656,-29.41437682,africa
8592,6.073340823,11.40119557,pokemonGo
8593,3.636660582,-11.24182042,KYLIECOSMETICS
8594,-16.09126493,64.32025013,risk
8595,-6.383047315,33.32585772,test
8596,17.660636,-53.18054581,mujer
8597,11.7222329,-18.03090617,LeicesterCity
8598,4.659304258,-14.99955831,PREMIOSMTVMIAW
8599,38.61552315,-40.76684477,goldenstatewarriors
8600,5.803194321,-0.976517024,FirstTweet
8601,-11.08721337,-27.36025808,SouthFlorida
8602,-32.01255977,-19.5644748,aspen
8603,-44.15139549,-31.015281,oregoncoast
8604,-26.48686473,70.40976343,SmallBiz
8605,-26.886165,39.02622637,gf
8606,36.57470048,13.5029399,NWA
8607,41.49519456,-13.75547947,Cake
8608,15.78209366,41.97568202,smdh
8609,81.25453175,-15.48731631,DabOnEm
8610,-12.85847285,0.327479994,Sustainability
8611,4.569179786,0.408128115,E32017
8612,-14.34375272,54.58373643,humility
8613,-7.154052442,3.399513715,itworks
8614,-32.31521963,-22.85501918,wyoming
8615,-17.67408316,67.17026863,womeninbusiness
8616,-46.71938784,-32.09480204,yacht
8617,-38.44664131,-27.82247021,pirate
8618,-23.02147573,-16.08874187,fortworth
8619,31.36362223,-34.08839467,gospursgo
8620,23.53115103,-25.01232496,oilers
8621,43.60365328,51.10094601,streetwear
8622,35.48305904,17.53405561,theweeknd
